"name","Type","Color","manacost","maybeboard","tags"
"Swamp","Basic Land - Swamp","B","","false","UB - Disrupt"
"Swamp","Basic Land - Swamp","B","","false","UB - Disrupt"
"Swamp","Basic Land - Swamp","B","","false","WBG - Allies"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Deathtouch"
"Swamp","Basic Land - Swamp","B","","false","B - Recursive Black"
"Swamp","Basic Land - Swamp","B","","false","B - Lifelink"
"Swamp","Basic Land - Swamp","B","","false","WUB - Venture"
"Terramorphic Expanse","Land","","","false","UG - Landfall"
"Terramorphic Expanse","Land","","","false","WUBRG - Shrines"
"Terramorphic Expanse","Land","","","false","WUB - Venture"
"Thran Quarry","Land","","","false","WUBRG - Phyrexian"
"Tomb of Urami","Legendary Land","B","","false","B - Demons"
"Tranquil Thicket","Land","G","","false","G - +1 Counters"
"Transguild Promenade","Land","","","false","WUB - Venture"
"Treetop Village","Land","G","","false","RG - Trample"
"Unclaimed Territory","Land","","","false","W - Soldiers"
"Urza's Factory","Land - Urza’s","","","false","C - 5c Myr"
"Urza's Mine","Land - Urza’s Mine","","","false","C - 5c Myr"
"Urza's Power Plant","Land - Urza’s Power-Plant","","","false","C - 5c Myr"
"Urza's Tower","Land - Urza’s Tower","","","false","C - 5c Myr"
"Vivid Creek","Land","U","","false","U - Casting Matters"
"Wastes","Basic Land","","","false","WUBRG - Phyrexian"
"Wastes","Basic Land","","","false","WUBRG - Phyrexian"
"Wastes","Basic Land","","","false","C - Counters"
"Wastes","Basic Land","","","false","C - Counters"
"Wastes","Basic Land","","","false","C - Counters"
"Wastes","Basic Land","","","false","C - Counters"
"Wirewood Lodge","Land","G","","false","G - Elves"
"Zhalfirin Void","Land","","","false","C - Counters"
