"name","Type","Color","manacost","maybeboard","tags"
"High Market","Land","","","false","BR - Devils"
"High Market","Land","","","false","W - Lifegain 2"
"High Market","Land","","","false","B - Sacrifice 2"
"High Market","Land","","","false","G - Morbid"
"Hive of the Eye Tyrant","Land","B","","false","UB - Exile"
"Hostile Hostel","Land","B","","false","B - Sacrifice 1"
"Idyllic Grange","Land - Plains","","","false","W - Heavily Armored 1"
"Ifnir Deadlands","Land - Desert","","","false","BG - -1 Counters"
"Inkmoth Nexus","Land","","","false","B - Infect"
"Inkmoth Nexus","Land","","","false","G - Infect"
"Inkmoth Nexus","Land","","","false","U - Phyrexian"
"Inspiring Vantage","Land","","","false","RW - Heroic"
"Inventors' Fair","Legendary Land","","","false","C - Legendary"
"Ipnu Rivulet","Land - Desert","","","false","U - Mill"
"Ipnu Rivulet","Land - Desert","","","false","U - Eldrazi"
"Irrigated Farmland","Land - Plains Island","","","false","WU - Blink"
"Irrigated Farmland","Land - Plains Island","","","false","WU - Spirits"
"Irrigated Farmland","Land - Plains Island","","","false","WU - Vehicles"
"Irrigated Farmland","Land - Plains Island","","","false","WU - Auras"
"Island","Basic Land - Island","","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Cycling"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Faeries 1"
"Island","Basic Land - Island","U","","false","U - Faeries 2"
"Island","Basic Land - Island","U","","false","U - Flash 1"
"Island","Basic Land - Island","U","","false","U - Flash 2"
"Island","Basic Land - Island","U","","false","U - Self Mill"
"Island","Basic Land - Island","U","","false","U - Illusions"
"Island","Basic Land - Island","U","","false","U - Investigate"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - See The Future"
"Island","Basic Land - Island","U","","false","U - Slivers"
"Island","Basic Land - Island","U","","false","U - Spells 1"
"Island","Basic Land - Island","U","","false","U - Spells 2"
"Island","Basic Land - Island","U","","false","U - That's Mine"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Zombies"
"Island","Basic Land - Island","U","","false","UB - Exile"
"Island","Basic Land - Island","U","","false","UB - Ninjas"
"Island","Basic Land - Island","U","","false","UB - Steal & Sacrifice"
"Island","Basic Land - Island","U","","false","UB - Artifacts"
"Island","Basic Land - Island","U","","false","UR - Draw Two"
"Island","Basic Land - Island","U","","false","UR - Energy"
"Island","Basic Land - Island","U","","false","5C - Scarecrows"
"Island","Basic Land - Island","U","","false","GU - Kicker"
"Island","Basic Land - Island","U","","false","GU - Oops All Elk"
"Island","Basic Land - Island","U","","false","GU - Kicker"
"Island","Basic Land - Island","U","","false","GU - Oops All Elk"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Affinity"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Animate"
"Island","Basic Land - Island","U","","false","U - Blink"
"Island","Basic Land - Island","U","","false","U - Blink"
"Island","Basic Land - Island","U","","false","U - Blink"
"Island","Basic Land - Island","U","","false","U - Blink"
"Island","Basic Land - Island","U","","false","U - Blink"
"Island","Basic Land - Island","U","","false","U - Blink"
"Island","Basic Land - Island","U","","false","U - Cycling"
"Island","Basic Land - Island","U","","false","U - Cycling"
"Island","Basic Land - Island","U","","false","U - Cycling"
"Island","Basic Land - Island","U","","false","U - Cycling"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Devotion"
"Island","Basic Land - Island","U","","false","U - Faeries 1"
"Island","Basic Land - Island","U","","false","U - Faeries 1"
"Island","Basic Land - Island","U","","false","U - Faeries 1"
"Island","Basic Land - Island","U","","false","U - Faeries 1"
"Island","Basic Land - Island","U","","false","U - Faeries 1"
"Island","Basic Land - Island","U","","false","U - Faeries 2"
"Island","Basic Land - Island","U","","false","U - Faeries 2"
"Island","Basic Land - Island","U","","false","U - Faeries 2"
"Island","Basic Land - Island","U","","false","U - Faeries 2"
"Island","Basic Land - Island","U","","false","U - Faeries 2"
"Island","Basic Land - Island","U","","false","U - Flash 1"
"Island","Basic Land - Island","U","","false","U - Flash 1"
"Island","Basic Land - Island","U","","false","U - Flash 1"
"Island","Basic Land - Island","U","","false","U - Flash 1"
"Island","Basic Land - Island","U","","false","U - Flash 1"
"Island","Basic Land - Island","U","","false","U - Flash 2"
"Island","Basic Land - Island","U","","false","U - Flash 2"
"Island","Basic Land - Island","U","","false","U - Flash 2"
"Island","Basic Land - Island","U","","false","U - Flash 2"
"Island","Basic Land - Island","U","","false","U - Flash 2"
"Island","Basic Land - Island","U","","false","U - Self Mill"
"Island","Basic Land - Island","U","","false","U - Self Mill"
"Island","Basic Land - Island","U","","false","U - Self Mill"
"Island","Basic Land - Island","U","","false","U - Self Mill"
"Island","Basic Land - Island","U","","false","U - Self Mill"
"Island","Basic Land - Island","U","","false","U - Illusions"
"Island","Basic Land - Island","U","","false","U - Illusions"
"Island","Basic Land - Island","U","","false","U - Illusions"
"Island","Basic Land - Island","U","","false","U - Illusions"
"Island","Basic Land - Island","U","","false","U - Illusions"
"Island","Basic Land - Island","U","","false","U - Investigate"
"Island","Basic Land - Island","U","","false","U - Investigate"
"Island","Basic Land - Island","U","","false","U - Investigate"
"Island","Basic Land - Island","U","","false","U - Investigate"
"Island","Basic Land - Island","U","","false","U - Investigate"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Ninjas"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - Pirates"
"Island","Basic Land - Island","U","","false","U - See The Future"
"Island","Basic Land - Island","U","","false","U - See The Future"
"Island","Basic Land - Island","U","","false","U - See The Future"
"Island","Basic Land - Island","U","","false","U - See The Future"
"Island","Basic Land - Island","U","","false","U - See The Future"
"Island","Basic Land - Island","U","","false","U - Slivers"
"Island","Basic Land - Island","U","","false","U - Slivers"
"Island","Basic Land - Island","U","","false","U - Slivers"
"Island","Basic Land - Island","U","","false","U - Slivers"
"Island","Basic Land - Island","U","","false","U - Slivers"
"Island","Basic Land - Island","U","","false","U - Spells 1"
"Island","Basic Land - Island","U","","false","U - Spells 1"
"Island","Basic Land - Island","U","","false","U - Spells 1"
"Island","Basic Land - Island","U","","false","U - Spells 1"
"Island","Basic Land - Island","U","","false","U - Spells 1"
"Island","Basic Land - Island","U","","false","U - Spells 2"
"Island","Basic Land - Island","U","","false","U - Spells 2"
"Island","Basic Land - Island","U","","false","U - Spells 2"
"Island","Basic Land - Island","U","","false","U - Spells 2"
"Island","Basic Land - Island","U","","false","U - Spells 2"
"Island","Basic Land - Island","U","","false","U - That's Mine"
"Island","Basic Land - Island","U","","false","U - That's Mine"
"Island","Basic Land - Island","U","","false","U - That's Mine"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Wizards"
"Island","Basic Land - Island","U","","false","U - Zombies"
"Island","Basic Land - Island","U","","false","U - Zombies"
"Island","Basic Land - Island","U","","false","U - Zombies"
"Island","Basic Land - Island","U","","false","U - Zombies"
"Island","Basic Land - Island","U","","false","U - Zombies"
"Island","Basic Land - Island","U","","false","UB - Exile"
"Island","Basic Land - Island","U","","false","UB - Exile"
"Island","Basic Land - Island","U","","false","UB - Ninjas"
"Island","Basic Land - Island","U","","false","UB - Steal & Sacrifice"
"Island","Basic Land - Island","U","","false","UR - Draw Two"
"Island","Basic Land - Island","U","","false","UR - Energy"
"Island","Basic Land - Island","U","","false","UR - Energy"
"Island","Basic Land - Island","U","","false","WU - Blink"
"Island","Basic Land - Island","U","","false","WU - Blink"
"Island","Basic Land - Island","U","","false","WU - Blink"
"Island","Basic Land - Island","U","","false","WU - Heroic"
"Island","Basic Land - Island","U","","false","WU - Heroic"
"Island","Basic Land - Island","U","","false","WU - Spirits"
"Island","Basic Land - Island","U","","false","WU - Spirits"
"Island","Basic Land - Island","U","","false","WU - Spirits"
"Island","Basic Land - Island","U","","false","GU - Spells"
"Island","Basic Land - Island","U","","false","GU - Spells"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Time Machine"
"Island","Basic Land - Island","U","","false","U - Sea Monsters"
"Island","Basic Land - Island","U","","false","U - Sea Monsters"
"Island","Basic Land - Island","U","","false","U - Sea Monsters"
"Island","Basic Land - Island","U","","false","U - Sea Monsters"
"Island","Basic Land - Island","U","","false","U - Sea Monsters"
"Island","Basic Land - Island","U","","false","U - Sea Monsters"
"Island","Basic Land - Island","U","","false","U - Merfolk"
"Island","Basic Land - Island","U","","false","U - Merfolk"
"Island","Basic Land - Island","U","","false","U - Merfolk"
"Island","Basic Land - Island","U","","false","U - Merfolk"
"Island","Basic Land - Island","U","","false","U - Merfolk"
"Island","Basic Land - Island","U","","false","U - Merfolk"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Copies"
"Island","Basic Land - Island","U","","false","U - Flyers 1"
"Island","Basic Land - Island","U","","false","U - Flyers 1"
"Island","Basic Land - Island","U","","false","U - Flyers 1"
"Island","Basic Land - Island","U","","false","U - Flyers 1"
"Island","Basic Land - Island","U","","false","U - Flyers 1"
"Island","Basic Land - Island","U","","false","U - Flyers 1"
"Island","Basic Land - Island","U","","false","U - Flyers 2"
"Island","Basic Land - Island","U","","false","U - Flyers 2"
"Island","Basic Land - Island","U","","false","U - Flyers 2"
"Island","Basic Land - Island","U","","false","U - Flyers 2"
"Island","Basic Land - Island","U","","false","U - Flyers 2"
"Island","Basic Land - Island","U","","false","U - Flyers 2"
"Island","Basic Land - Island","U","","false","U - Phyrexian"
"Island","Basic Land - Island","U","","false","U - Phyrexian"
"Island","Basic Land - Island","U","","false","U - Phyrexian"
"Island","Basic Land - Island","U","","false","U - Phyrexian"
"Island","Basic Land - Island","U","","false","U - Phyrexian"
"Island","Basic Land - Island","U","","false","U - Phyrexian"
"Island","Basic Land - Island","U","","false","WU - Auras"
"Island","Basic Land - Island","U","","false","WU - Auras"
"Island","Basic Land - Island","U","","false","WU - Auras"
"Island","Basic Land - Island","U","","false","WU - Vehicles"
"Island","Basic Land - Island","U","","false","WU - Vehicles"
"Island","Basic Land - Island","U","","false","U - Thopters"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","U","","false","U - Proliferate"
"Island","Basic Land - Island","","","false","GWU - Adventures"
"Island","Basic Land - Island","","","false","U - Animate"
"Island","Basic Land - Island","","","false","U - Eldrazi"
"Island","Basic Land - Island","","","false","U - Eldrazi"
"Island","Basic Land - Island","","","false","U - Eldrazi"
"Island","Basic Land - Island","","","false","U - Eldrazi"
"Island","Basic Land - Island","","","false","U - Eldrazi"
"Island","Basic Land - Island","","","false","U - Eldrazi"
"Island","Basic Land - Island","","","false","U - Legendary"
"Island","Basic Land - Island","","","false","U - Legendary"
"Island","Basic Land - Island","","","false","U - Legendary"
"Island","Basic Land - Island","","","false","U - Legendary"
"Island","Basic Land - Island","","","false","U - Legendary"
"Island","Basic Land - Island","","","false","U - Legendary"
"Izzet Guildgate","Land - Gate","","","false","GUR - Gates"
"Karn's Bastion","Land","","","false","B - -1 Counters"
"Karn's Bastion","Land","","","false","W - Heavily Armored 2"
"Karn's Bastion","Land","","","false","U - Proliferate"
"Karn's Bastion","Land","","","false","R - Planeswalkers"
"Keldon Megaliths","Land","","","false","R - Hellbent"
"Kessig Wolf Run","Land","","","false","RG - Trample"
"Khalni Garden","Land","","","false","G - Botany"
"Labyrinth of Skophos","Land","","","false","R - Forced Attack"
"Labyrinth of Skophos","Land","","","false","C - Tokens"
"Lazotep Quarry","Land - Desert","","","false","RGW - Deserts"
"Llanowar Reborn","Land","","","false","G - Proliferate"
"Llanowar Reborn","Land","","","false","G - Constructs"
"Lonely Sandbar","Land","","","false","U - Thopters"
"Lonely Sandbar","Land","","","false","U - Faeries 1"
"Lonely Sandbar","Land","","","false","U - Faeries 2"
"Lonely Sandbar","Land","","","false","U - Pirates"
"Lonely Sandbar","Land","","","false","U - Cycling"
"Lonely Sandbar","Land","","","false","U - Zombies"
"Lonely Sandbar","Land","U","","false","U - Flyers 2"
"Lonely Sandbar","Land","U","","false","U - Flyers 1"
"Lotus Field","Land","","","false","G - Delirium"
"Mana Confluence","Land","","","false","U - That's Mine"
"Mana Confluence","Land","","","false","5C - Phyrexian"
"Mana Confluence","Land","","","false","5C - Shrines"
"Manor Gate","Land - Gate","G","","false","GUR - Gates"
"Maze's End","Land","","","false","GUR - Gates"
"Mech Hangar","Land","","","false","WU - Vehicles"
"Memorial to Folly","Land","","","false","B - Nightmares"
"Memorial to Folly","Land","","","false","B - Reanimate"
"Memorial to Folly","Land","","","false","B - Pirates"
"Memorial to Glory","Land","","","false","W - Elspeth"
"Memorial to Glory","Land","","","false","W - Tokens 2"
"Memorial to Unity","Land","","","false","G - Constellation"
"Memorial to Unity","Land","G","","false","G - Werewolves"
"Mikokoro, Center of the Sea","Legendary Land","","","false","C - Legendary"
"Minamo, School at Water's Edge","Legendary Land","","","false","U - Legendary"
"Mines of Moria","Legendary Land","","","false","R - Treasure"
"Mirage Mesa","Land - Desert","","","false","RGW - Deserts"
"Mirage Mesa","Land - Desert","","","false","C - Constructs"
"Miren, the Moaning Well","Legendary Land","","","false","C - Legendary"
"Mirrex","Land - Sphere","","","false","G - Golems"
"Mirrodin's Core","Land","","","false","5C - Phyrexian"
"Mishra's Factory","Land","","","false","G - Animated Lands"
"Mishra's Factory","Land","","","false","R - Wildfire"
"Mishra's Factory","Land","","","false","U - Animate"
"Mistvault Bridge","Artifact Land","","","false","UB - Artifacts"
"Mistveil Plains","Land - Plains","","","false","W - Rebels"
"Mistveil Plains","Land - Plains","","","false","W - Hawks"
"Mobilized District","Land","","","false","C - Legendary"
"Molten Slagheap","Land","","","false","R - Mystery Box"
"Moorland Haunt","Land","","","false","WU - Spirits"
"Mossfire Valley","Land","","","false","RG - Trample"
"Mosswort Bridge","Land","","","false","G - Elves 2"
"Mountain","Basic Land - Mountain","","","false","R - Big Red"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Cycling"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 1"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 2"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 3"
"Mountain","Basic Land - Mountain","R","","false","R - Elementals"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Eruption"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Forced Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 1"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 2"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Lightning"
"Mountain","Basic Land - Mountain","R","","false","R - Artifacts"
"Mountain","Basic Land - Mountain","R","","false","R - Mystery Box"
"Mountain","Basic Land - Mountain","R","","false","R - Slivers"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 1"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Warriors"
"Mountain","Basic Land - Mountain","R","","false","R - Welders"
"Mountain","Basic Land - Mountain","R","","false","R - Wildfire"
"Mountain","Basic Land - Mountain","R","","false","RG - Dinosaurs"
"Mountain","Basic Land - Mountain","R","","false","RG - Trample"
"Mountain","Basic Land - Mountain","R","","false","RW - Reanimate"
"Mountain","Basic Land - Mountain","R","","false","RW - Heroic"
"Mountain","Basic Land - Mountain","R","","false","5C - Scarecrows"
"Mountain","Basic Land - Mountain","R","","false","BR - Devils"
"Mountain","Basic Land - Mountain","R","","false","BR - Devils"
"Mountain","Basic Land - Mountain","R","","false","BR - Devils"
"Mountain","Basic Land - Mountain","R","","false","BR - Vampires"
"Mountain","Basic Land - Mountain","R","","false","BR - Vampires"
"Mountain","Basic Land - Mountain","R","","false","BR - Vampires"
"Mountain","Basic Land - Mountain","R","","false","BR - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Big Red"
"Mountain","Basic Land - Mountain","R","","false","R - Big Red"
"Mountain","Basic Land - Mountain","R","","false","R - Big Red"
"Mountain","Basic Land - Mountain","R","","false","R - Big Red"
"Mountain","Basic Land - Mountain","R","","false","R - Big Red"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Cavalcade"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Coinflips"
"Mountain","Basic Land - Mountain","R","","false","R - Cycling"
"Mountain","Basic Land - Mountain","R","","false","R - Cycling"
"Mountain","Basic Land - Mountain","R","","false","R - Cycling"
"Mountain","Basic Land - Mountain","R","","false","R - Cycling"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 1"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 1"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 1"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 1"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 1"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 2"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 2"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 2"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 2"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 2"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 3"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 3"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 3"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 3"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons 3"
"Mountain","Basic Land - Mountain","R","","false","R - Elementals"
"Mountain","Basic Land - Mountain","R","","false","R - Elementals"
"Mountain","Basic Land - Mountain","R","","false","R - Elementals"
"Mountain","Basic Land - Mountain","R","","false","R - Elementals"
"Mountain","Basic Land - Mountain","R","","false","R - Elementals"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Equipment"
"Mountain","Basic Land - Mountain","R","","false","R - Eruption"
"Mountain","Basic Land - Mountain","R","","false","R - Eruption"
"Mountain","Basic Land - Mountain","R","","false","R - Eruption"
"Mountain","Basic Land - Mountain","R","","false","R - Eruption"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 1"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Fire 2"
"Mountain","Basic Land - Mountain","R","","false","R - Forced Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Forced Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Forced Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Forced Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Forced Attack"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 1"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 1"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 1"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 1"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 1"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 2"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 2"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 2"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 2"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins 2"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Hellbent"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Lightning"
"Mountain","Basic Land - Mountain","R","","false","R - Lightning"
"Mountain","Basic Land - Mountain","R","","false","R - Lightning"
"Mountain","Basic Land - Mountain","R","","false","R - Lightning"
"Mountain","Basic Land - Mountain","R","","false","R - Lightning"
"Mountain","Basic Land - Mountain","R","","false","R - Artifacts"
"Mountain","Basic Land - Mountain","R","","false","R - Artifacts"
"Mountain","Basic Land - Mountain","R","","false","R - Artifacts"
"Mountain","Basic Land - Mountain","R","","false","R - Artifacts"
"Mountain","Basic Land - Mountain","R","","false","R - Mystery Box"
"Mountain","Basic Land - Mountain","R","","false","R - Mystery Box"
"Mountain","Basic Land - Mountain","R","","false","R - Mystery Box"
"Mountain","Basic Land - Mountain","R","","false","R - Mystery Box"
"Mountain","Basic Land - Mountain","R","","false","R - Spells"
"Mountain","Basic Land - Mountain","R","","false","R - Spells"
"Mountain","Basic Land - Mountain","R","","false","R - Spells"
"Mountain","Basic Land - Mountain","R","","false","R - Spells"
"Mountain","Basic Land - Mountain","R","","false","R - Spells"
"Mountain","Basic Land - Mountain","R","","false","R - Spells"
"Mountain","Basic Land - Mountain","R","","false","R - Slivers"
"Mountain","Basic Land - Mountain","R","","false","R - Slivers"
"Mountain","Basic Land - Mountain","R","","false","R - Slivers"
"Mountain","Basic Land - Mountain","R","","false","R - Slivers"
"Mountain","Basic Land - Mountain","R","","false","R - Slivers"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 1"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 1"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 1"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 1"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 1"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 2"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 3"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 3"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 3"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 3"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 3"
"Mountain","Basic Land - Mountain","R","","false","R - Too Fast 3"
"Mountain","Basic Land - Mountain","R","","false","R - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Vampires"
"Mountain","Basic Land - Mountain","R","","false","R - Warriors"
"Mountain","Basic Land - Mountain","R","","false","R - Warriors"
"Mountain","Basic Land - Mountain","R","","false","R - Warriors"
"Mountain","Basic Land - Mountain","R","","false","R - Warriors"
"Mountain","Basic Land - Mountain","R","","false","R - Welders"
"Mountain","Basic Land - Mountain","R","","false","R - Welders"
"Mountain","Basic Land - Mountain","R","","false","R - Welders"
"Mountain","Basic Land - Mountain","R","","false","R - Welders"
"Mountain","Basic Land - Mountain","R","","false","R - Wildfire"
