"name","Type","Color","manacost","maybeboard","tags"
"Hazoret, Godseeker","Legendary Creature - God","R","{1}{R}","false","WRG - Need for Speed"
"Nesting Bot","Artifact Creature - Robot","W","{W}","false","WRG - Need for Speed"
"Draconautics Engineer","Creature - Goblin Artificer","R","{1}{R}","false","WRG - Need for Speed"
"Leonin Surveyor","Creature - Cat Scout","W","{1}{W}","false","WRG - Need for Speed"
"Kickoff Celebrations","Enchantment","R","{1}{R}","false","WRG - Need for Speed"
"Rhythm of the Wild","Enchantment","GR","{1}{R}{G}","false","WRG - Need for Speed"
"Atalan Jackal","Creature - Human Tyranid Scout","GR","{1}{R}{G}","false","WRG - Need for Speed"
"Muraganda Raceway","Land","","","false","WRG - Need for Speed"
"Mountain","Basic Land - Mountain","","","false","WRG - Need for Speed"
"Mountain","Basic Land - Mountain","","","false","WRG - Need for Speed"
"Mountain","Basic Land - Mountain","","","false","WRG - Need for Speed"
"Forest","Basic Land - Forest","","","false","WRG - Need for Speed"
"Forest","Basic Land - Forest","","","false","WRG - Need for Speed"
"Plains","Basic Land - Plains","","","false","WRG - Need for Speed"
"Plains","Basic Land - Plains","","","false","WRG - Need for Speed"
"Saheeli, Radiant Creator","Commander","U","{1}{G}{U}{R}","false","URG - Aether Artifice;zz_Commander"
"Animation Module","Commander","","{1}","false","URG - Aether Artifice"
"Decoction Module","Commander","","{2}","false","URG - Aether Artifice"
"Fabrication Module","Commander","","{3}","false","URG - Aether Artifice"
"Aether Chaser","Creature - Human Artificer","R","{1}{R}","false","URG - Aether Artifice"
"Aether Swooper","Creature - Vedalken Artificer","U","{1}{U}","false","URG - Aether Artifice"
"Automated Artificer","Artifact Creature - Artificer","","{2}","false","URG - Aether Artifice"
"Roil Cartographer","Creature - Merfolk Rogue","U","{1}{U}","false","URG - Aether Artifice"
"Nissa, Worldsoul Speaker","Legendary Creature - Elf Druid","G","{3}{G}","false","URG - Aether Artifice"
"Aethersphere Harvester","Artifact - Vehicle","","{3}","false","URG - Aether Artifice"
"Galvanic Discharge","Instant","R","{R}","false","URG - Aether Artifice"
"Peema Trailblazer","Creature - Elephant Warrior","G","{2}{G}","false","URG - Aether Artifice"
"Scrapper Champion","Creature - Human Artificer","R","{3}{R}","false","URG - Aether Artifice"
"Mountain","Basic Land - Mountain","","","false","URG - Aether Artifice"
"Mountain","Basic Land - Mountain","","","false","URG - Aether Artifice"
"Mountain","Basic Land - Mountain","","","false","URG - Aether Artifice"
"Island","Basic Land - Island","","","false","URG - Aether Artifice"
"Island","Basic Land - Island","","","false","URG - Aether Artifice"
"Island","Basic Land - Island","","","false","URG - Aether Artifice"
"Forest","Basic Land - Forest","","","false","URG - Aether Artifice"
"Forest","Basic Land - Forest","","","false","URG - Aether Artifice"
"Unstoppable Plan","Enchantment","U","{2}{U}","false","WUR - Convokers"
"Mu Yanling","Legendary Planeswalker - Yanling","U","{4}{U}{U}","false","U - Ninjutsu"
"Narset's Reversal","Instant","U","{U}{U}","false","U - Flashbacks"
"Thopter Spy Network","Enchantment","U","{2}{U}{U}","false","U - Robot Chickens"
"Caelorna, Coral Tyrant","Legendary Creature - Octopus","U","{1}{U}","false","WU - I Like Big Butts"
"Intruder Alarm","Enchantment","U","{2}{U}","false","UG - Bouncing Frogs"
"Dream Halls","Enchantment","U","{3}{U}{U}","false","U - Cheat & Steal"
"Ponder","Sorcery","U","{U}","false","U - Urza's Toy Box"
"Mu Yanling, Wind Rider","Legendary Creature - Human Wizard Pilot","U","{2}{U}{U}","false","WU - Mecha"
"Voyager Glidecar","Artifact - Vehicle","W","{W}","false","WU - Mecha"
"Elemental Eruption","Sorcery","R","{4}{R}{R}","false","RG - Primal Storm"
"Izzet Staticaster","Creature - Human Wizard","RU","{1}{U}{R}","false","UR - Quick Draw"
"Radiant Lotus","Artifact","","{6}","false","z_Kvatch Koffers"
"Guardian Sunmare","Creature - Horse Mount","W","{3}{W}{W}","false","WG - Mount Up"
"District Mascot","Creature - Dog Mount","G","{G}","false","WG - Mount Up"
"Serra the Benevolent","Legendary Planeswalker - Serra","W","{2}{W}{W}","false","W - Angelic Power"
"Stunning Reversal","Instant","B","{3}{B}","false","WB - Negative Life"
"Penance","Enchantment","W","{2}{W}","false","W - Power of the Sun"
"Sundial, Dawn Tyrant","Legendary Artifact Creature - Construct","W","{1}{W}","false","W - Arts and Crafts"
"Renewed Solidarity","Enchantment","W","{2}{W}","false","W - Soldier Supremacy"
"Cursecloth Wrappings","Artifact","B","{2}{B}{B}","false","B - Zombie Supremacy"
"Daxos, Blessed by the Sun","Commander","W","{W}{W}","false","zz_Commander;W - Power of the Sun"
"Pearl-Ear, Imperial Advisor","Legendary Creature - Fox Advisor","W","{1}{W}{W}","false","W - Heroic Destiny"
"Indestructibility","Enchantment - Aura","W","{3}{W}","false","W - Heroic Destiny"
"Hullbreaker Horror","Creature - Kraken Horror","U","{5}{U}{U}","false","UG - Sea Monsters"
"Enlightened Tutor","Instant","W","{W}","false","WG - Solitary Oath"
"Selvala, Explorer Returned","Commander","G","{1}{G}{W}","false","WG - Solitary Oath;zz_Commander"
"Aether Channeler","Creature - Human Wizard","U","{2}{U}","false","WU - Blink..."
"Miku, Queen Electric","Commander","W","","false","WU - Blink...;zz_Commander"
"Breeches, Eager Pillager","Legendary Creature - Goblin Pirate","R","{2}{R}","false","UBR - A Pirate's Life"
"Deflecting Swat","Instant","R","{2}{R}","false","UR - Wild Magic"
"Diregraf Captain","Creature - Zombie Soldier","BU","{1}{U}{B}","false","UB - Decayed"
"Light-Paws, Emperor's Voice","Legendary Creature - Fox Advisor","W","{1}{W}","false","W - Heroic Destiny"
"Murktide Regent","Creature - Dragon","U","{5}{U}{U}","false","U - Flashbacks"
"Homunculus Horde","Creature - Homunculus","U","{3}{U}","false","U - Draw Together"
"Kitnap","Enchantment - Aura","U","{2}{U}{U}","false","U - Cheat & Steal"
"Gorex, the Tombshell","Legendary Creature - Zombie Turtle","B","{6}{B}{B}","false","B - Zombie Supremacy"
"Vault of Whispers","Artifact Land","","","false","B - Infinite Gallery"
"Alchemist's Gift","Instant","B","{B}","false","B - Sorin Nighthawks"
"Opportunity","Instant","U","{4}{U}{U}","false","UR - Edgin's Extra Turns"
"Pitiless Plunderer","Creature - Human Pirate","B","{3}{B}","false","B - Plunderers"
"Dire Fleet Hoarder","Creature - Human Pirate","B","{1}{B}","false","B - Plunderers"
"Fumulus, the Infestation","Legendary Creature - Vampire Insect","B","{3}{B}","false","BG - Pest Control"
"Wriggling Grub","Creature - Worm","B","{1}{B}","false","BG - Pest Control"
"Academy Journeymage","Creature - Human Wizard","U","{4}{U}","false","U - Pop, Pop!"
"General Kreat, the Boltbringer","Commander","R","{2}{R}","false","R - Goblin Supremacy;zz_Commander"
"Urdnan, Dromoka Warrior","Legendary Creature - Human Warrior","W","{1}{W}","false","W - Count with Me"
"Generous Pup","Creature - Dog","W","{1}{W}","false","W - Count with Me"
"Caradora, Heart of Alacria","Commander","G","{2}{G}{W}","false","zz_Commander;WG - Mount Up"
"Lagorin, Soul of Alacria","Legendary Creature - Beast Mount","GW","{G}{W}","false","WG - Mount Up"
"Throw from the Saddle","Sorcery","G","{1}{G}","false","WG - Mount Up"
"Bulwark Ox","Creature - Ox Mount","W","{1}{W}","false","WG - Mount Up"
"Frontier Seeker","Creature - Human Scout","W","{1}{W}","false","WG - Mount Up"
"Forest","Basic Land - Forest","","","false","WG - Mount Up"
"Plains","Basic Land - Plains","","","false","WG - Mount Up"
"Sterling Grove","Enchantment","GW","{G}{W}","false","WG - Solitary Oath"
"Swan Song","Instant","U","{U}","false","WU - Angelic Flashers"
"Steer Clear","Instant","W","{W}","false","WG - Mount Up"
"Fangs of Kalonia","Sorcery","G","{1}{G}","false","WG - Mount Up"
"Samurai of the Pale Curtain","Creature - Fox Samurai","W","{W}{W}","false","WR - Samurai"
"Brothers Yamazaki","Legendary Creature - Human Samurai","R","{2}{R}","false","WR - Samurai"
"Brothers Yamazaki","Legendary Creature - Human Samurai","R","{2}{R}","false","WR - Samurai"
"Thrumming Stone","Commander","","{5}","false","RG - Rock and Stone"
"Healer's Hawk","Creature - Bird","W","{W}","false","WR - Keyword Soup"
"Brightblade Stoat","Creature - Weasel Soldier","W","{1}{W}","false","WR - Keyword Soup"
"Errant, Street Artist","Commander","U","{U}","false","zz_Commander;U - Magic Tricks"
"Unsummon","Instant","U","{U}","false","U - Magic Tricks"
"Ponder","Sorcery","U","{U}","false","U - Magic Tricks"
"Narset's Reversal","Instant","U","{U}{U}","false","U - Magic Tricks"
"Replication Technique","Sorcery","U","{4}{U}","false","U - Magic Tricks"
"Rapid Hybridization","Instant","U","{U}","false","U - Magic Tricks"
"Archmage Emeritus","Creature - Human Wizard","U","{2}{U}{U}","false","U - Magic Tricks"
"Demilich","Creature - Skeleton Wizard","U","{U}{U}{U}{U}","false","U - Magic Tricks"
"Thunderclap Drake","Creature - Drake","U","{1}{U}","false","U - Magic Tricks"
"Jin-Gitaxias, Progress Tyrant","Legendary Creature - Phyrexian Praetor","U","{5}{U}{U}","false","U - Magic Tricks"
"Kitsa, Otterball Elite","Legendary Creature - Otter Wizard","U","{1}{U}","false","U - Magic Tricks"
"Twinning Staff","Artifact","","{3}","false","U - Magic Tricks"
"High Tide","Instant","U","{U}","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Island","Basic Land - Island","","","false","U - Magic Tricks"
"Ambling Stormshell","Creature - Turtle","U","{3}{U}{U}","false","WU - I Like Big Butts"
"Death Begets Life","Sorcery","BGU","{5}{B}{G}{U}","false","UBG - Cycle of Life"
"Tersa Lightshatter","Legendary Creature - Orc Wizard","R","{2}{R}","false","UR - Looters"
"Warden of the Grove","Creature - Hydra","G","{2}{G}","false","UG - Trick or Treat"
"Rot-Curse Rakshasa","Creature - Demon","B","{1}{B}","false","B - Demonic Contract"
"The Sibsig Ceremony","Legendary Enchantment","B","{B}{B}{B}","false","B - Enter the Dungeon"
"Dragonfire Blade","Artifact - Equipment","","{1}","false","z_Kvatch Koffers"
"Taigam, Master Opportunist","Legendary Creature - Human Monk","U","{1}{U}","false","UBR - Fast Forward"
"Angel of Despair","Creature - Angel","BW","{3}{W}{W}{B}{B}","false","WBR - Heaven or Hell"
"Skithiryx, the Blight Dragon","Legendary Creature - Phyrexian Dragon Skeleton","B","{3}{B}{B}","false","WBR - Heaven or Hell"
"Thalia, Heretic Cathar","Legendary Creature - Human Soldier","W","{2}{W}","false","W - Soldier Supremacy"
"SpongeBob SquarePants","Commander","U","","false","WUBRG - F is For...;zz_Commander"
"Mr. Krabs, Penny Pincher","Legendary Creature - Leviathan Crab","U","","false","WUBRG - F is For..."
"Plankton, Tiny Tyrant","Legendary Artifact Creature - Phyrexian Mite","W","","false","WUBRG - F is For..."
"Squidward, Sarcastic Snob","Legendary Creature - Horror","U","","false","WUBRG - F is For..."
"Gary, the Snail","Legendary Creature - Slug Horror","B","","false","WUBRG - F is For..."
"Patrick Star","Legendary Creature - Human Warrior","BR","","false","WUBRG - F is For..."
"Sandy Cheeks, Martial Astronaut","Legendary Creature - Squirrel","G","","false","WUBRG - F is For..."
"Dismember","Instant","B","{1}{B/P}{B/P}","false","WUBRG - F is For..."
"Night's Whisper","Sorcery","B","{1}{B}","false","WUBRG - F is For..."
"Force of Despair","Instant","B","{1}{B}{B}","false","WUBRG - F is For..."
"Inevitable Betrayal","Sorcery","U","","false","WUBRG - F is For..."
"Daze","Instant","U","{1}{U}","false","WUBRG - F is For..."
"Counterspell","Instant","U","{U}{U}","false","WUBRG - F is For..."
"Command Tower","Land","","","false","WUBRG - F is For..."
"Island","Basic Land - Island","","","false","WUBRG - F is For..."
"Island","Basic Land - Island","","","false","WUBRG - F is For..."
"Swamp","Basic Land - Swamp","","","false","WUBRG - F is For..."
"Swamp","Basic Land - Swamp","","","false","WUBRG - F is For..."
"Mountain","Basic Land - Mountain","","","false","WUBRG - F is For..."
"Plains","Basic Land - Plains","","","false","WUBRG - F is For..."
"Forest","Basic Land - Forest","","","false","WUBRG - F is For..."
"Obeka, Brute Chronologist","Commander","R","{1}{U}{B}{R}","false","zz_Commander;UBR - Mirror Breakers"
"Mirror Box","Commander","","{3}","false","UBR - Mirror Breakers"
"Saw in Half","Instant","B","{2}{B}","false","UBR - Mirror Breakers"
"Jaxis, the Troublemaker","Legendary Creature - Human Warrior","R","{3}{R}","false","UBR - Mirror Breakers"
"Deadpool, Trading Card","Legendary Creature - Mutant Mercenary Hero","BR","{2}{B}{R}","false","UBR - Mirror Breakers"
"Kiki-Jiki, Mirror Breaker","Legendary Creature - Goblin Shaman","R","{2}{R}{R}{R}","false","UBR - Mirror Breakers"
"Feldon of the Third Path","Legendary Creature - Human Artificer","R","{1}{R}{R}","false","UBR - Mirror Breakers"
"Ideas Unbound","Sorcery - Arcane","U","{U}{U}","false","UBR - Mirror Breakers"
"Fable of the Mirror-Breaker","Enchantment - Saga","R","{2}{R}","false","UBR - Mirror Breakers"
"Final Fortune","Instant","R","{R}{R}","false","UBR - Mirror Breakers"
"Mountain","Basic Land - Mountain","","","false","UBR - Mirror Breakers"
"Mountain","Basic Land - Mountain","","","false","UBR - Mirror Breakers"
"Mountain","Basic Land - Mountain","","","false","UBR - Mirror Breakers"
"Swamp","Basic Land - Swamp","","","false","UBR - Mirror Breakers"
"Swamp","Basic Land - Swamp","","","false","UBR - Mirror Breakers"
"Swamp","Basic Land - Swamp","","","false","UBR - Mirror Breakers"
"Island","Basic Land - Island","","","false","UBR - Mirror Breakers"
"Island","Basic Land - Island","","","false","UBR - Mirror Breakers"
"Shiko and Narset, Unified","Commander","U","{1}{U}{R}{W}","false","WUR - Flying Monks;zz_Commander"
"Inspired Ultimatum","Sorcery","RUW","{U}{U}{R}{R}{R}{W}{W}","false","WUR - Flying Monks"
"Cartouche of Knowledge","Enchantment - Aura Cartouche","U","{1}{U}","false","WUR - Flying Monks"
"Cori-Steel Cutter","Artifact - Equipment","R","{1}{R}","false","WUR - Flying Monks"
"Elsha, Threefold Master","Legendary Creature - Djinn Monk","RUW","{U}{R}{W}","false","WUR - Flying Monks"
"Flamehold Grappler","Creature - Human Monk","RUW","{U}{R}{W}","false","WUR - Flying Monks"
"Sage of the Skies","Creature - Human Monk","W","{2}{W}","false","WUR - Flying Monks"
"Jeskai Revelation","Instant","RUW","{4}{U}{R}{W}","false","WUR - Flying Monks"
"Ringing Strike Mastery","Enchantment - Aura","U","{U}","false","WUR - Flying Monks"
"Angelic Gift","Enchantment - Aura","W","{1}{W}","false","WUR - Flying Monks"
"Wingspan Stride","Enchantment - Aura","U","{U}","false","WUR - Flying Monks"
"Plains","Basic Land - Plains","","","false","WUR - Flying Monks"
"Plains","Basic Land - Plains","","","false","WUR - Flying Monks"
"Island","Basic Land - Island","","","false","WUR - Flying Monks"
"Island","Basic Land - Island","","","false","WUR - Flying Monks"
"Island","Basic Land - Island","","","false","WUR - Flying Monks"
"Mountain","Basic Land - Mountain","","","false","WUR - Flying Monks"
"Mountain","Basic Land - Mountain","","","false","WUR - Flying Monks"
"Mountain","Basic Land - Mountain","","","false","WUR - Flying Monks"
"Narset, Jeskai Waymaster","Legendary Creature - Human Monk","RUW","{U}{R}{W}","false","WUR - Martial Prowess"
"Sagu Wildling","Creature - Dragon","G","{4}{G}","false","URG - Dragon's Omen"
"Dispelling Exhale","Instant","U","{1}{U}","false","URG - Dragon's Omen"
"Dirgur Island Dragon","Creature - Dragon","U","{5}{U}","false","URG - Dragon's Omen"
"Molten Exhale","Sorcery","R","{1}{R}","false","URG - Dragon's Omen"
"Herd Heirloom","Artifact","G","{1}{G}","false","URG - Dragon's Omen"
"Sarkhan, Dragon Ascendant","Legendary Creature - Human Druid","R","{1}{R}","false","URG - Dragon's Omen"
"Dragonologist","Creature - Human Wizard","U","{2}{U}","false","URG - Dragon's Omen"
"Ureni of the Unwritten","Commander","G","{4}{G}{U}{R}","false","URG - Dragon's Omen;zz_Commander"
"Miirym, Sentinel Wyrm","Legendary Creature - Dragon Spirit","GRU","{3}{G}{U}{R}","false","URG - Dragon's Omen"
"Marang River Regent","Creature - Dragon","U","{4}{U}{U}","false","URG - Dragon's Omen"
"Bloomvine Regent","Creature - Dragon","G","{3}{G}{G}","false","URG - Dragon's Omen"
"Maelstrom of the Spirit Dragon","Land","","","false","URG - Dragon's Omen"
"Island","Basic Land - Island","","","false","URG - Dragon's Omen"
"Island","Basic Land - Island","","","false","URG - Dragon's Omen"
"Forest","Basic Land - Forest","","","false","URG - Dragon's Omen"
"Forest","Basic Land - Forest","","","false","URG - Dragon's Omen"
"Mountain","Basic Land - Mountain","","","false","URG - Dragon's Omen"
"Mountain","Basic Land - Mountain","","","false","URG - Dragon's Omen"
"Forest","Basic Land - Forest","","","false","URG - Dragon's Omen"
"Zurgo Stormrender","Commander","R","{R}{W}{B}","false","zz_Commander;WBR - Thunderstrikers"
"Zurgo, Thunder's Decree","Legendary Creature - Orc Warrior","BRW","{R}{W}{B}","false","WBR - Thunderstrikers"
"Voice of Victory","Creature - Human Bard","W","{1}{W}","false","WBR - Thunderstrikers"
"Shock Brigade","Creature - Goblin Soldier","R","{1}{R}","false","WBR - Thunderstrikers"
"Windcrag Siege","Enchantment","RW","{1}{R}{W}","false","WBR - Thunderstrikers"
"Stadium Headliner","Creature - Goblin Warrior","R","{R}","false","WBR - Thunderstrikers"
"Neriv, Heart of the Storm","Legendary Creature - Spirit Dragon","BRW","{1}{R}{W}{B}","false","WBR - Thunderstrikers"
"Neriv, Crackling Vanguard","Legendary Creature - Spirit Dragon","BRW","{2}{R}{W}{B}","false","WBR - Thunderstrikers"
"Inevitable Defeat","Instant","BRW","{1}{R}{W}{B}","false","WBR - Thunderstrikers"
"All-Out Assault","Enchantment","BRW","{2}{R}{W}{B}","false","WBR - Thunderstrikers"
"Ruinous Ultimatum","Sorcery","BRW","{R}{R}{W}{W}{W}{B}{B}","false","WBR - Thunderstrikers"
"Plains","Basic Land - Plains","","","false","WBR - Thunderstrikers"
"Plains","Basic Land - Plains","","","false","WBR - Thunderstrikers"
"Plains","Basic Land - Plains","","","false","WBR - Thunderstrikers"
"Mountain","Basic Land - Mountain","","","false","WBR - Thunderstrikers"
"Mountain","Basic Land - Mountain","","","false","WBR - Thunderstrikers"
"Mountain","Basic Land - Mountain","","","false","WBR - Thunderstrikers"
"Swamp","Basic Land - Swamp","","","false","WBR - Thunderstrikers"
"Swamp","Basic Land - Swamp","","","false","WBR - Thunderstrikers"
"Elspeth, Storm Slayer","Legendary Planeswalker - Elspeth","W","{3}{W}{W}","false","W - Soldier Supremacy"
"Xander's Lounge","Land - Island Swamp Mountain","BRU","","false","z_Fixing Roster_z"
"Terra, Magical Adept","Legendary Creature - Human Wizard Warrior","GR","{1}{R}{G}","false","WUBRG - Deepest Lore"
"Tifa Lockhart","Commander","G","{1}{G}","false","G - Chocobo Rush;zz_Commander"
"Gysahl Greens","Sorcery","G","{1}{G}","false","G - Chocobo Rush"
"Sidequest: Raise a Chocobo","Enchantment","G","{1}{G}","false","G - Chocobo Rush"
"Chocobo Kick","Sorcery","G","{1}{G}","false","G - Chocobo Rush"
"Tifa's Limit Break","Instant","G","{G}","false","G - Chocobo Rush"
"Sazh's Chocobo","Creature - Bird","G","{G}","false","G - Chocobo Rush"
"Bartz and Boko","Legendary Creature - Human Bird","G","{3}{G}{G}","false","G - Chocobo Rush"
"Sazh Katzroy","Legendary Creature - Human Pilot","G","{3}{G}","false","G - Chocobo Rush"
"Prishe's Wanderings","Instant","G","{2}{G}","false","G - Chocobo Rush"
"Traveling Chocobo","Creature - Bird","G","{2}{G}","false","G - Chocobo Rush"
"Paradise Chocobo","Creature - Bird","G","","false","G - Chocobo Rush"
"Forest","Basic Land - Forest","","","false","G - Chocobo Rush"
"Forest","Basic Land - Forest","","","false","G - Chocobo Rush"
"Forest","Basic Land - Forest","","","false","G - Chocobo Rush"
"Forest","Basic Land - Forest","","","false","G - Chocobo Rush"
"Forest","Basic Land - Forest","","","false","G - Chocobo Rush"
"Cloud, Midgar Mercenary","Commander","W","{W}{W}","false","W - Omnislash;zz_Commander"
"Armiger Unleashed","Enchantment","W","","false","W - Omnislash"
"Zack Fair","Legendary Creature - Human Soldier","W","{W}","false","W - Omnislash"
"Buster Sword","Artifact - Equipment","","{3}","false","W - Omnislash"
"Skullclamp","Artifact - Equipment","","{1}","false","W - Omnislash"
"Darksteel Plate","Artifact - Equipment","","{3}","false","W - Omnislash"
"Champion's Helm","Artifact - Equipment","","{3}","false","W - Omnislash"
"Cid, Freeflier Pilot","Legendary Creature - Human Warrior Pilot","W","{1}{W}","false","W - Omnislash"
"Helitrooper","Creature - Human Soldier","W","{1}{W}","false","W - Omnislash"
"Puresteel Paladin","Creature - Human Knight","W","{W}{W}","false","W - Omnislash"
"Beatrix, Loyal General","Legendary Creature - Human Soldier","W","{4}{W}{W}","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"Plains","Basic Land - Plains","","","false","W - Omnislash"
"G'raha Tia, Scion Reborn","Commander","W","{W}{U}{B}","false","WUB - I Need a Hero;zz_Commander"
"Machinist's Arsenal","Artifact - Equipment","W","{4}{W}","false","WUB - I Need a Hero"
"Black Mage's Rod","Artifact - Equipment","B","{1}{B}","false","WUB - I Need a Hero"
"Thief's Knife","Artifact - Equipment","U","{2}{U}","false","WUB - I Need a Hero"
"Endwalker","Instant","U","","false","WUB - I Need a Hero"
"Dragoon's Lance","Artifact - Equipment","W","{1}{W}","false","WUB - I Need a Hero"
"White Mage's Staff","Artifact - Equipment","W","{1}{W}","false","WUB - I Need a Hero"
"Slash of Light","Instant","W","{1}{W}","false","WUB - I Need a Hero"
"Champions from Beyond","Enchantment","W","{X}{W}{W}","false","WUB - I Need a Hero"
"Paladin's Arms","Artifact - Equipment","W","{2}{W}","false","WUB - I Need a Hero"
"Blue Mage's Cane","Artifact - Equipment","U","{2}{U}","false","WUB - I Need a Hero"
"Genji Glove","Artifact - Equipment","","{5}","false","W - Omnislash"
"Aerith's Curaga Magic","Instant","G","","false","G - Chocobo Rush"
"Sephiroth, Fabled SOLDIER","Commander","B","{2}{B}","false","zz_Commander;B - Plunderers"
"The Masamune","Legendary Artifact - Equipment","","{3}","false","B - Plunderers"
"Vanille, Cheerful l'Cie","Commander","G","{3}{G}","false","zz_Commander;BG - Living Death"
"Fang, Fearless l'Cie","Legendary Creature - Human Warrior","B","{2}{B}","false","BG - Living Death"
"Ultima, Origin of Oblivion","Legendary Creature - God","","{5}","false","C - Total Annihilation"
"Torgal, A Fine Hound","Commander","G","{1}{G}","false","zz_Commander;G - Green Screen Wolves"
"Lightning, Army of One","Legendary Creature - Human Soldier","RW","{1}{R}{W}","false","WBR - Thunderstrikers"
"Lightning, Army of One","Legendary Creature - Human Soldier","RW","{1}{R}{W}","false","WRG - Art of War"
"Lightning, Lone Commando","Legendary Creature - Human Samurai","BRW","","false","WBR - Thunderstrikers"
"Hope Estheim","Legendary Creature - Human Wizard","UW","{W}{U}","false","WU - High Life"
"A Realm Reborn","Enchantment","G","{4}{G}{G}","false","WUBRG - Victory Snap"
"Matoya, Archon Elder","Legendary Creature - Human Warlock","U","{2}{U}","false","UG - The Lords of Scry"
"Aerith Gainsborough","Legendary Creature - Human Cleric","W","{2}{W}","false","W - Count with Me"
"Aettir and Priwen","Legendary Artifact - Equipment","","{6}","false","z_Kvatch Koffers"
"Instant Ramen","Artifact - Food","","{2}","false","z_Kvatch Koffers"
"Cloud Strife","Legendary Creature - Human Warrior","R","","false","WR - World Warriors"
"Clive, Ifrit's Dominant","Legendary Creature - Human Noble Warrior","R","{4}{R}{R}","false","R - Blaze of Glory"
"Ultimecia, Temporal Threat","Legendary Creature - Human Warlock","U","{4}{U}{U}","false","WU - Blink..."
"Jill, Shiva's Dominant","Legendary Creature - Human Noble Warrior","U","{2}{U}","false","WU - Blink..."
"Jill, Shiva's Dominant","Legendary Creature - Human Noble Warrior","U","{2}{U}","false","WU - Frozen"
"Ardyn, the Usurper","Commander","B","{5}{B}{B}{B}","false","zz_Commander;B - Demonic Contract"
"Darkness of Eternity","Instant","B","","false","B - Demonic Contract"
"Deadly Dispute","Instant","B","{1}{B}","false","B - Plunderers"
"Zulaport Cutthroat","Creature - Human Rogue Ally","B","{1}{B}","false","B - Plunderers"
"Sleep Magic","Enchantment - Aura","U","{U}","false","WUR - Flying Monks"
"Blessing of the Oracle","Instant","W","","false","WR - Keyword Soup"
"Tataru Taru","Legendary Creature - Dwarf Advisor","W","{1}{W}","false","W - Santa"
"Dawn's Truce","Instant","W","{1}{W}","false","W - Santa"
"The Wind Crystal","Legendary Artifact","W","{2}{W}{W}","false","WU - High Life"
"Emeria Angel","Creature - Angel","W","{2}{W}{W}","false","W - Farmers"
"Ambrosia Whiteheart","Commander","W","{1}{W}","false","zz_Commander;W - Farmers"
"Magic Damper","Instant","U","{U}","false","UR - Quick Draw"
"Self-Destruct","Instant","R","{1}{R}","false","WRG - Fight Club"
"Quistis Trepe","Legendary Creature - Human Wizard","U","{2}{U}","false","U - Flashbacks"
"Ninja's Blades","Artifact - Equipment","B","{2}{B}","false","WUB - I Need a Hero"
"Memories of Nibelheim","Instant","W","","false","W - Omnislash"
"Swamp","Basic Land - Swamp","","","false","WUB - I Need a Hero"
"Swamp","Basic Land - Swamp","","","false","WUB - I Need a Hero"
"Plains","Basic Land - Plains","","","false","WUB - I Need a Hero"
"Plains","Basic Land - Plains","","","false","WUB - I Need a Hero"
"Plains","Basic Land - Plains","","","false","WUB - I Need a Hero"
"Island","Basic Land - Island","","","false","WUB - I Need a Hero"
"Island","Basic Land - Island","","","false","WUB - I Need a Hero"
"Island","Basic Land - Island","","","false","WUB - I Need a Hero"
"Protection Magic","Instant","W","{1}{W}","false","W - Count with Me"
"Minwu, White Mage","Legendary Creature - Human Cleric","W","{3}{W}{W}","false","W - I Need a Medic!"
"Thermo-Alchemist","Creature - Human Shaman","R","{1}{R}","false","R - Amplified"
"Flare of Denial","Instant","U","{1}{U}{U}","false","U - Mind Over Matter"
"Terra, Herald of Hope","Commander","B","{R}{W}{B}","false","WBR - Revival Trance;zz_Commander"
"Bedevil","Instant","BR","{B}{B}{R}","false","WBR - Revival Trance"
"Seasoned Pyromancer","Creature - Human Shaman","R","{1}{R}{R}","false","WBR - Revival Trance"
"Joshua, Phoenix's Dominant","Legendary Creature - Human Noble Wizard","RW","{1}{R}{W}","false","WBR - Revival Trance"
"Karmic Guide","Creature - Angel Spirit","W","{3}{W}{W}","false","WBR - Revival Trance"
"Locke, Treasure Hunter","Legendary Creature - Human Rogue","BR","{1}{B}{R}","false","WBR - Revival Trance"
"Squall, SeeD Mercenary","Legendary Creature - Human Knight Mercenary","BW","{2}{W}{B}","false","WBR - Revival Trance"
"Animate Dead","Enchantment - Aura","B","{1}{B}","false","WBR - Revival Trance"
"Reanimate","Sorcery","B","{B}","false","WBR - Revival Trance"
"Stitcher's Supplier","Creature - Zombie","B","{B}","false","WBR - Revival Trance"
