"name","Type","Color","manacost","maybeboard","tags"
"Mountain","Basic Land - Mountain","R","","false","RG - Cascade"
"Mountain","Basic Land - Mountain","R","","false","BR - Blood"
"Mountain","Basic Land - Mountain","R","","false","UR - Suspend"
"Mountain","Basic Land - Mountain","R","","false","RW - Legendary"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Goblins"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Dragons"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Forge"
"Mountain","Basic Land - Mountain","R","","false","R - Prowess"
"Mountain","Basic Land - Mountain","R","","false","R - Prowess"
"Mountain","Basic Land - Mountain","R","","false","R - Prowess"
"Mountain","Basic Land - Mountain","R","","false","R - Prowess"
"Mountain","Basic Land - Mountain","R","","false","R - Prowess"
"Mountain","Basic Land - Mountain","R","","false","R - Prowess"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Landfall"
"Mountain","Basic Land - Mountain","R","","false","R - Cyclone"
"Mountain","Basic Land - Mountain","R","","false","R - Cyclone"
"Mountain","Basic Land - Mountain","R","","false","R - Cyclone"
"Mountain","Basic Land - Mountain","R","","false","R - Cyclone"
"Mountain","Basic Land - Mountain","R","","false","R - Cyclone"
"Mountain","Basic Land - Mountain","R","","false","R - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Vehicles"
"Mountain","Basic Land - Mountain","R","","false","R - Madness"
"Mountain","Basic Land - Mountain","R","","false","R - Madness"
"Mountain","Basic Land - Mountain","R","","false","R - Madness"
"Mountain","Basic Land - Mountain","R","","false","R - Madness"
"Mountain","Basic Land - Mountain","R","","false","R - Madness"
"Mountain","Basic Land - Mountain","R","","false","R - Madness"
"Mountain","Basic Land - Mountain","R","","false","R - Treason"
"Mountain","Basic Land - Mountain","R","","false","R - Treason"
"Mountain","Basic Land - Mountain","R","","false","R - Treason"
"Mountain","Basic Land - Mountain","R","","false","R - Treason"
"Mountain","Basic Land - Mountain","R","","false","R - Treason"
"Mountain","Basic Land - Mountain","R","","false","R - Treason"
"Mountain","Basic Land - Mountain","R","","false","R - Treasures"
"Mountain","Basic Land - Mountain","R","","false","R - Treasures"
"Mountain","Basic Land - Mountain","R","","false","R - Treasures"
"Mountain","Basic Land - Mountain","R","","false","R - Treasures"
"Mountain","Basic Land - Mountain","R","","false","R - Treasures"
"Mountain","Basic Land - Mountain","R","","false","R - Treasures"
"Mountain","Basic Land - Mountain","R","","false","R - Armory"
"Mountain","Basic Land - Mountain","R","","false","R - Armory"
"Mountain","Basic Land - Mountain","R","","false","R - Armory"
"Mountain","Basic Land - Mountain","R","","false","R - Armory"
"Mountain","Basic Land - Mountain","R","","false","R - Armory"
"Mountain","Basic Land - Mountain","R","","false","R - Armory"
"Mountain","Basic Land - Mountain","R","","false","R - Ferocity"
"Mountain","Basic Land - Mountain","R","","false","R - Ferocity"
"Mountain","Basic Land - Mountain","R","","false","R - Ferocity"
"Mountain","Basic Land - Mountain","R","","false","R - Ferocity"
"Mountain","Basic Land - Mountain","R","","false","R - Ferocity"
"Mountain","Basic Land - Mountain","R","","false","R - Ferocity"
"Needleverge Pathway","Land","","","false","RW - Legendary"
"Oboro, Palace in the Clouds","Legendary Land","U","","false","U - Handsize"
"Oran-Rief, the Vastwood","Land","","","false","G - Elves"
"Otawara, Soaring City","Legendary Land","U","","false","U - Depths"
"Overgrown Farmland","Land","","","false","GW - Adventure"
"Overgrown Tomb","Land - Swamp Forest","","","false","BG - Withering"
"Phyrexian Tower","Legendary Land","B","","false","B - Sacrifice"
"Plains","Basic Land - Plains","W","","false","WB - Namesake"
"Plains","Basic Land - Plains","W","","false","WU - Studies"
"Plains","Basic Land - Plains","W","","false","GW - Adventure"
"Plains","Basic Land - Plains","W","","false","RW - Legendary"
"Plains","Basic Land - Plains","W","","false","W - Army"
"Plains","Basic Land - Plains","W","","false","W - Army"
"Plains","Basic Land - Plains","W","","false","W - Army"
"Plains","Basic Land - Plains","W","","false","W - Army"
"Plains","Basic Land - Plains","W","","false","W - Army"
"Plains","Basic Land - Plains","W","","false","W - Army"
"Plains","Basic Land - Plains","W","","false","W - Factory"
"Plains","Basic Land - Plains","W","","false","W - Factory"
"Plains","Basic Land - Plains","W","","false","W - Factory"
"Plains","Basic Land - Plains","W","","false","W - Factory"
"Plains","Basic Land - Plains","W","","false","W - Factory"
"Plains","Basic Land - Plains","W","","false","W - Factory"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Enchantments"
"Plains","Basic Land - Plains","W","","false","W - Enchantments"
"Plains","Basic Land - Plains","W","","false","W - Enchantments"
"Plains","Basic Land - Plains","W","","false","W - Enchantments"
"Plains","Basic Land - Plains","W","","false","W - Enchantments"
"Plains","Basic Land - Plains","W","","false","W - Enchantments"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Equipment"
"Plains","Basic Land - Plains","W","","false","W - Afterlife"
"Plains","Basic Land - Plains","W","","false","W - Afterlife"
"Plains","Basic Land - Plains","W","","false","W - Afterlife"
"Plains","Basic Land - Plains","W","","false","W - Afterlife"
"Plains","Basic Land - Plains","W","","false","W - Afterlife"
"Plains","Basic Land - Plains","W","","false","W - Afterlife"
"Plains","Basic Land - Plains","W","","false","W - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Lifegain"
"Plains","Basic Land - Plains","W","","false","W - Counters"
"Plains","Basic Land - Plains","W","","false","W - Counters"
"Plains","Basic Land - Plains","W","","false","W - Counters"
"Plains","Basic Land - Plains","W","","false","W - Counters"
"Plains","Basic Land - Plains","W","","false","W - Counters"
"Plains","Basic Land - Plains","W","","false","W - Counters"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Keywords"
"Plains","Basic Land - Plains","W","","false","W - Keywords"
"Plains","Basic Land - Plains","W","","false","W - Keywords"
"Plains","Basic Land - Plains","W","","false","W - Keywords"
"Plains","Basic Land - Plains","W","","false","W - Keywords"
"Plains","Basic Land - Plains","W","","false","W - Keywords"
"Plains","Basic Land - Plains","W","","false","W - Angels"
"Plains","Basic Land - Plains","W","","false","W - Angels"
"Plains","Basic Land - Plains","W","","false","W - Angels"
"Plains","Basic Land - Plains","W","","false","W - Angels"
"Plains","Basic Land - Plains","W","","false","W - Angels"
"Plains","Basic Land - Plains","W","","false","W - Angels"
"Planar Nexus","Land","","","false","G - Locus"
"Plateau","Land - Mountain Plains","","","false","WUBRG - Domain"
"Prismatic Vista","Land","","","false","R - Landfall"
"Prismatic Vista","Land","","","false","RG - Cascade"
"Prismatic Vista","Land","","","false","BR - Blood"
"Prismatic Vista","Land","","","false","WB - Namesake"
"Prismatic Vista","Land","","","false","BG - Withering"
"Prismatic Vista","Land","","","false","WU - Studies"
"Prismatic Vista","Land","","","false","UR - Suspend"
"Prismatic Vista","Land","","","false","GW - Adventure"
"Prismatic Vista","Land","","","false","UB - Surveil"
"Prismatic Vista","Land","","","false","RW - Legendary"
"Prismatic Vista","Land","","","false","G - Lands"
"Prismatic Vista","Land","","","false","GU - Topdecked"
"Ramunap Ruins","Land - Desert","R","","false","R - Treason"
"Razorverge Thicket","Land","","","false","GW - Adventure"
"Riverglide Pathway","Land","","","false","UR - Suspend"
"Rockfall Vale","Land","","","false","RG - Cascade"
"Sacred Foundry","Land - Mountain Plains","","","false","RW - Legendary"
"Scrubland","Land - Plains Swamp","","","false","WUBRG - Domain"
"Sea Gate","Land - Gate","U","","false","U - Ninjas"
"Sea Gate","Land - Gate","U","","false","U - Morph"
"Sea Gate","Land - Gate","U","","false","U - Disturbed"
"Sea Gate","Land - Gate","U","","false","U - Depths"
"Sea Gate","Land - Gate","U","","false","U - Handsize"
"Sea Gate","Land - Gate","U","","false","U - Affinity"
"Sea Gate","Land - Gate","U","","false","U - Proliferate"
"Seachrome Coast","Land","","","false","WU - Studies"
"Seat of the Synod","Artifact Land","U","","false","U - Affinity"
"Secluded Steppe","Land","W","","false","W - Cycling"
"Seraph Sanctuary","Land","","","false","W - Angels"
"Shattered Sanctum","Land","","","false","WB - Namesake"
"Shefet Dunes","Land - Desert","W","","false","W - Counters"
"Shifting Woodland","Land","","","false","G - Delirium"
"Shipwreck Marsh","Land","","","false","UB - Surveil"
"Shivan Reef","Land","","","false","UR - Suspend"
"Sokenzan, Crucible of Defiance","Legendary Land","R","","false","R - Dragons"
"Spirebluff Canal","Land","","","false","UR - Suspend"
"Steam Vents","Land - Island Mountain","","","false","UR - Suspend"
"Stomping Ground","Land - Mountain Forest","","","false","RG - Cascade"
"Stormcarved Coast","Land","","","false","UR - Suspend"
"Sulfurous Springs","Land","","","false","BR - Blood"
"Sundown Pass","Land","","","false","RW - Legendary"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","B - Discard"
"Swamp","Basic Land - Swamp","B","","false","BR - Blood"
"Swamp","Basic Land - Swamp","B","","false","BG - Withering"
"Swamp","Basic Land - Swamp","B","","false","WB - Namesake"
"Swamp","Basic Land - Swamp","B","","false","UB - Surveil"
"Swamp","Basic Land - Swamp","B","","false","B - Curses"
"Swamp","Basic Land - Swamp","B","","false","B - Curses"
"Swamp","Basic Land - Swamp","B","","false","B - Curses"
"Swamp","Basic Land - Swamp","B","","false","B - Curses"
"Swamp","Basic Land - Swamp","B","","false","B - Curses"
"Swamp","Basic Land - Swamp","B","","false","B - Curses"
"Swamp","Basic Land - Swamp","B","","false","B - Industrial"
"Swamp","Basic Land - Swamp","B","","false","B - Industrial"
"Swamp","Basic Land - Swamp","B","","false","B - Industrial"
"Swamp","Basic Land - Swamp","B","","false","B - Industrial"
"Swamp","Basic Land - Swamp","B","","false","B - Industrial"
"Swamp","Basic Land - Swamp","B","","false","B - Industrial"
"Swamp","Basic Land - Swamp","B","","false","B - Reanimator"
"Swamp","Basic Land - Swamp","B","","false","B - Reanimator"
"Swamp","Basic Land - Swamp","B","","false","B - Reanimator"
"Swamp","Basic Land - Swamp","B","","false","B - Reanimator"
"Swamp","Basic Land - Swamp","B","","false","B - Reanimator"
"Swamp","Basic Land - Swamp","B","","false","B - Reanimator"
"Swamp","Basic Land - Swamp","B","","false","B - Consumption"
"Swamp","Basic Land - Swamp","B","","false","B - Consumption"
"Swamp","Basic Land - Swamp","B","","false","B - Consumption"
"Swamp","Basic Land - Swamp","B","","false","B - Consumption"
"Swamp","Basic Land - Swamp","B","","false","B - Consumption"
"Swamp","Basic Land - Swamp","B","","false","B - Consumption"
"Swamp","Basic Land - Swamp","B","","false","B - Zombies"
"Swamp","Basic Land - Swamp","B","","false","B - Zombies"
"Swamp","Basic Land - Swamp","B","","false","B - Zombies"
"Swamp","Basic Land - Swamp","B","","false","B - Zombies"
"Swamp","Basic Land - Swamp","B","","false","B - Zombies"
"Swamp","Basic Land - Swamp","B","","false","B - Zombies"
"Swamp","Basic Land - Swamp","B","","false","B - Sacrifice"
"Swamp","Basic Land - Swamp","B","","false","B - Sacrifice"
"Swamp","Basic Land - Swamp","B","","false","B - Sacrifice"
"Swamp","Basic Land - Swamp","B","","false","B - Sacrifice"
"Swamp","Basic Land - Swamp","B","","false","B - Sacrifice"
"Swamp","Basic Land - Swamp","B","","false","B - Sacrifice"
"Swamp","Basic Land - Swamp","B","","false","B - Tortured"
"Swamp","Basic Land - Swamp","B","","false","B - Tortured"
"Swamp","Basic Land - Swamp","B","","false","B - Tortured"
"Swamp","Basic Land - Swamp","B","","false","B - Tortured"
"Swamp","Basic Land - Swamp","B","","false","B - Tortured"
"Swamp","Basic Land - Swamp","B","","false","B - Tortured"
"Swamp","Basic Land - Swamp","B","","false","B - Pain"
"Swamp","Basic Land - Swamp","B","","false","B - Pain"
"Swamp","Basic Land - Swamp","B","","false","B - Pain"
"Swamp","Basic Land - Swamp","B","","false","B - Pain"
"Swamp","Basic Land - Swamp","B","","false","B - Pain"
"Swamp","Basic Land - Swamp","B","","false","B - Pain"
"Swamp","Basic Land - Swamp","B","","false","B - Drain"
"Swamp","Basic Land - Swamp","B","","false","B - Drain"
"Swamp","Basic Land - Swamp","B","","false","B - Drain"
"Swamp","Basic Land - Swamp","B","","false","B - Drain"
"Swamp","Basic Land - Swamp","B","","false","B - Drain"
"Swamp","Basic Land - Swamp","B","","false","B - Drain"
"Swamp","Basic Land - Swamp","B","","false","B - Recycled"
"Swamp","Basic Land - Swamp","B","","false","B - Recycled"
"Swamp","Basic Land - Swamp","B","","false","B - Recycled"
"Swamp","Basic Land - Swamp","B","","false","B - Recycled"
"Swamp","Basic Land - Swamp","B","","false","B - Recycled"
"Swamp","Basic Land - Swamp","B","","false","B - Unearthed"
"Swamp","Basic Land - Swamp","B","","false","B - Unearthed"
"Swamp","Basic Land - Swamp","B","","false","B - Unearthed"
"Swamp","Basic Land - Swamp","B","","false","B - Unearthed"
"Swamp","Basic Land - Swamp","B","","false","B - Unearthed"
"Swamp","Basic Land - Swamp","B","","false","B - Unearthed"
"Takenuma, Abandoned Mire","Legendary Land","B","","false","B - Zombies"
"Temple Garden","Land - Forest Plains","","","false","GW - Adventure"
"The Fair Basilica","Land - Sphere","","","false","W - Enchantments"
"The Hunter Maze","Land - Sphere","G","","false","G - Changelings"
"The Surgical Bay","Land - Sphere","U","","false","U - Emerge"
"Tomb Fortress","Land","B","","false","B - Reanimator"
"Treasure Vault","Artifact Land","","","false","R - Treasures"
"Tropical Island","Land - Forest Island","","","false","WUBRG - Domain"
"Underground River","Land","","","false","UB - Surveil"
"Vault of Whispers","Artifact Land","B","","false","B - Industrial"
"Volcanic Island","Land - Island Mountain","","","false","WUBRG - Domain"
"Wastes","Basic Land","","","false","C - Eldrazi"
"Wastes","Basic Land","","","false","C - Eldrazi"
"Wastes","Basic Land","","","false","C - Eldrazi"
"Wastes","Basic Land","","","false","C - Eldrazi"
"Wastes","Basic Land","","","false","C - Eldrazi"
"Wastes","Basic Land","","","false","C - Eldrazi"
"Watery Grave","Land - Island Swamp","","","false","UB - Surveil"
"Windbrisk Heights","Land","W","","false","W - Army"
"Windswept Heath","Land","","","false","WUBRG - Domain"
"Wooded Foothills","Land","","","false","WUBRG - Domain"
"Yavimaya Coast","Land","","","false","GU - Topdecked"
"Zoetic Cavern","Land","","","false","U - Morph"
"Creeping Bloodsucker","Creature - Vampire","B","{1}{B}","true",""
"No One Left Behind","Sorcery","B","{4}{B}","true",""
"Overwhelming Remorse","Instant","B","{4}{B}","true",""
"Yotia Declares War","Enchantment - Saga","R","{1}{R}","true",""
"Vanish into Eternity","Instant","W","{2}{W}","true",""
"Plargg and Nassari","Legendary Creature - Orc Efreet","R","{3}{R}{R}","true",""
"Terror of Towashi","Creature - Phyrexian Ogre","B","{2}{B}{B}","true",""
"Ozolith, the Shattered Spire","Legendary Artifact","G","{1}{G}","true",""
"Marauding Dreadship","Artifact - Vehicle","R","{2}{R}","true",""
"Hedron Detonator","Creature - Goblin Artificer","R","{2}{R}","true",""
"Furnace Reins","Sorcery","R","{2}{R}","true",""
"Phelia, Exuberant Shepherd","Legendary Creature - Dog","W","{1}{W}","true",""
"Call of the Herd","Sorcery","G","{2}{G}","true",""
"Levitating Statue","Artifact","","{2}","true",""
"Dryad of the Ilysian Grove","Enchantment Creature - Nymph Dryad","G","{2}{G}","true",""
"Smell Fear","Sorcery","G","{1}{G}","true",""
"Karn's Bastion","Land","","","true",""
"Surge of Brilliance","Instant","U","{1}{U}","true",""
"Boseiju, Who Endures","Legendary Land","G","","true",""
"Tail Swipe","Instant","G","{G}","true",""
"Rankle, Master of Pranks","Legendary Creature - Faerie Rogue","B","{2}{B}{B}","true",""
"Bite Down","Instant","G","{1}{G}","true",""
"Utter Insignificance","Enchantment - Aura","U","{1}{U}","true",""
"Witness Protection","Enchantment - Aura","U","{U}","true",""
"Ledger Shredder","Creature - Bird Advisor","U","{1}{U}","true",""
"Layla Hassan","Legendary Creature - Human Assassin","W","{3}{W}","true",""
"Tersa Lightshatter","Legendary Creature - Orc Wizard","R","{2}{R}","true",""
"Ezio, Brash Novice","Legendary Creature - Human","RW","{1}{R/W}","true",""
"Marvin, Murderous Mimic","Legendary Artifact Creature - Toy","","{2}","true",""
"Fear of Missing Out","Enchantment Creature - Nightmare","R","{1}{R}","true",""
"Inti, Seneschal of the Sun","Legendary Creature - Human Knight","R","{1}{R}","true",""
"Marauding Mako","Creature - Shark Pirate","R","{R}","true",""
"Rabid Gnaw","Instant","R","{1}{R}","true",""
"Monument to Endurance","Artifact","","{3}","true",""
"Cori-Steel Cutter","Artifact - Equipment","R","{1}{R}","true",""
"Stillness in Motion","Enchantment","U","{1}{U}","true",""
"Veteran Ice Climber","Creature - Human Scout","U","{1}{U}","true",""
